"AccountId","PartyId","Status","StatusUpdateDateTime","AccountType","NickName","OpeningDate","AccountSubType",
"213","213","'Disabled'","2002-10-30 15:08:11.00","'Business'","revolutionize global e-tailers","1980-04-13 02:32:55.00","'SAI'",
"214","214","'Enabled'","2011-04-17 07:52:04.00","'Business'","leverage open-source relationships","1991-09-28 08:08:55.00","'POI'",
"215","215","'Disabled'","2000-02-14 08:19:47.00","'Particular'","synthesize collaborative initiatives","2001-08-23 00:05:42.00","'POI'",
"216","216","'Enabled'","2005-10-18 22:02:23.00","'Business'","deliver B2B technologies","1970-07-08 05:50:23.00","'POI'",
"217","217","'Enabled'","1991-07-05 19:49:42.00","'Particular'","leverage innovative metrics","1995-01-08 05:32:01.00","'SAI'",
"218","218","'Enabled'","1979-06-30 20:56:55.00","'Business'","whiteboard back-end systems","2017-03-23 23:40:23.00","'EDP'",
"219","219","'Disabled'","2020-06-10 09:06:43.00","'Business'","evolve user-centric markets","2005-06-16 04:56:33.00","'EDP'",
"220","220","'Enabled'","2021-07-23 07:33:06.00","'Business'","productize transparent networks","1982-06-04 04:17:38.00","'SAI'",
"221","221","'Disabled'","2013-01-26 00:21:36.00","'Business'","brand vertical markets","2015-10-18 11:36:48.00","'EDP'",
"222","222","'Disabled'","1991-01-24 17:32:47.00","'Business'","synergize dynamic models","2013-08-11 07:34:33.00","'EDP'",
"223","223","'Disabled'","1991-04-16 21:31:41.00","'Business'","enhance enterprise markets","1978-07-31 22:59:54.00","'POI'",
"224","224","'Enabled'","2019-06-06 08:27:45.00","'Business'","facilitate vertical markets","2009-10-25 20:51:30.00","'POI'",
"225","225","'Enabled'","1975-10-30 02:02:11.00","'Business'","optimize cross-media initiatives","2002-07-21 12:45:50.00","'POI'",
"226","226","'Enabled'","1988-02-07 08:29:18.00","'Business'","benchmark dynamic e-commerce","1996-10-15 22:03:32.00","'POI'",
"227","227","'Disabled'","1982-10-02 18:28:30.00","'Particular'","empower frictionless portals","1981-04-07 04:11:31.00","'SAI'",
"228","228","'Disabled'","1995-10-18 06:40:25.00","'Business'","benchmark innovative solutions","1988-10-15 20:11:25.00","'SAI'",
"229","229","'Disabled'","1981-01-30 08:48:04.00","'Particular'","scale compelling niches","2021-10-30 15:44:41.00","'SAI'",
"230","230","'Enabled'","1973-04-05 03:55:27.00","'Business'","transition web-enabled synergies","1995-04-21 09:00:41.00","'POI'",
"231","231","'Disabled'","2011-08-09 18:15:35.00","'Particular'","harness revolutionary networks","1970-09-29 05:28:31.00","'EDP'",
"232","232","'Enabled'","2016-05-08 05:54:48.00","'Business'","envisioneer open-source architectures","1977-07-17 01:30:33.00","'POI'",
"233","233","'Enabled'","1979-09-18 19:50:04.00","'Particular'","synergize cross-platform partnerships","2015-09-17 06:08:09.00","'POI'",
"234","234","'Disabled'","1999-03-14 13:02:37.00","'Business'","mesh extensible niches","1980-03-14 09:14:11.00","'SAI'",
"235","235","'Enabled'","1995-07-17 15:05:12.00","'Particular'","visualize proactive communities","1984-09-18 10:50:46.00","'SAI'",
"236","236","'Enabled'","1992-08-10 07:13:15.00","'Particular'","orchestrate intuitive supply-chains","2007-12-20 03:36:12.00","'EDP'",
"237","237","'Enabled'","1991-04-18 05:48:17.00","'Business'","orchestrate innovative technologies","1995-01-25 21:01:57.00","'EDP'",
"238","238","'Enabled'","1994-08-03 05:06:50.00","'Particular'","grow out-of-the-box web-readiness","2006-04-15 19:35:07.00","'SAI'",
"239","239","'Disabled'","1977-12-12 02:01:20.00","'Particular'","engineer cross-media systems","1972-02-19 08:46:09.00","'EDP'",
"240","240","'Disabled'","2000-12-30 09:35:14.00","'Particular'","engineer cutting-edge relationships","2016-09-22 18:49:15.00","'EDP'",
"241","241","'Disabled'","2018-07-26 10:09:32.00","'Business'","orchestrate granular eyeballs","2002-08-13 17:26:09.00","'POI'",
"242","242","'Disabled'","2014-03-07 03:01:23.00","'Business'","transition killer e-commerce","2001-01-10 12:44:41.00","'EDP'",
"243","243","'Disabled'","1980-09-22 01:43:16.00","'Particular'","matrix extensible paradigms","2005-07-04 06:51:05.00","'EDP'",
"244","244","'Disabled'","2000-05-16 04:23:52.00","'Business'","envisioneer compelling convergence","1995-01-30 08:31:07.00","'EDP'",
"245","245","'Disabled'","1989-12-27 05:57:34.00","'Particular'","visualize rich action-items","1976-08-05 20:39:38.00","'SAI'",
"246","246","'Enabled'","1970-11-17 17:33:00.00","'Business'","unleash cross-platform supply-chains","2009-08-13 08:51:11.00","'EDP'",
"247","247","'Disabled'","2019-08-15 04:04:12.00","'Particular'","disintermediate holistic e-business","2020-02-21 15:46:00.00","'POI'",
"248","248","'Disabled'","1995-05-18 09:53:38.00","'Business'","orchestrate 24/365 architectures","1998-02-05 10:52:12.00","'EDP'",
"249","249","'Disabled'","2021-11-24 23:34:33.00","'Particular'","drive granular communities","2010-06-16 23:14:58.00","'POI'",
"250","250","'Disabled'","1989-07-09 06:35:58.00","'Business'","iterate magnetic supply-chains","1983-08-11 03:54:01.00","'POI'",
"251","251","'Disabled'","2003-11-10 07:04:05.00","'Business'","reintermediate transparent architectures","1999-05-19 15:53:39.00","'SAI'",
"252","252","'Enabled'","2015-01-15 21:29:33.00","'Business'","drive next-generation mindshare","2012-05-21 01:00:53.00","'SAI'",
"253","253","'Disabled'","1973-05-28 12:44:16.00","'Business'","synthesize holistic action-items","2017-08-25 21:22:24.00","'POI'",
"254","254","'Enabled'","1973-09-29 15:54:10.00","'Particular'","empower intuitive channels","1979-09-16 14:48:54.00","'EDP'",
"255","255","'Disabled'","1991-11-15 12:25:48.00","'Business'","optimize frictionless partnerships","1988-03-06 00:01:49.00","'POI'",
"256","256","'Enabled'","2007-09-27 07:35:56.00","'Business'","aggregate interactive e-services","1979-10-05 02:47:58.00","'POI'",
"257","257","'Disabled'","1989-07-15 03:49:21.00","'Business'","empower one-to-one deliverables","2010-04-27 23:29:46.00","'POI'",
"258","258","'Enabled'","1984-05-06 19:11:02.00","'Business'","target cross-platform synergies","2004-04-19 11:49:14.00","'POI'",
"259","259","'Enabled'","2021-08-12 17:06:40.00","'Particular'","morph B2B e-markets","1989-09-11 05:12:32.00","'POI'",
"260","260","'Disabled'","1980-07-06 16:36:23.00","'Business'","redefine leading-edge technologies","1970-12-12 07:02:00.00","'POI'",
"261","261","'Disabled'","1985-06-30 02:52:14.00","'Particular'","empower intuitive technologies","1994-02-13 17:55:03.00","'POI'",
"262","262","'Enabled'","1987-08-12 11:40:24.00","'Particular'","recontextualize vertical content","2019-12-22 21:34:02.00","'SAI'",
"263","263","'Enabled'","2014-12-29 21:14:29.00","'Business'","seize magnetic architectures","1983-05-23 17:17:07.00","'POI'",
"264","264","'Disabled'","2006-06-12 05:49:00.00","'Particular'","monetize front-end e-commerce","2013-11-17 08:46:13.00","'POI'",
"265","265","'Enabled'","1987-12-18 06:55:25.00","'Particular'","mesh granular initiatives","1987-12-24 13:21:47.00","'SAI'",
"266","266","'Disabled'","2008-01-10 20:31:47.00","'Particular'","enable ubiquitous action-items","1982-02-14 10:37:43.00","'SAI'",
"267","267","'Disabled'","1997-03-08 13:51:44.00","'Particular'","drive scalable metrics","1970-12-18 05:34:23.00","'EDP'",
"268","268","'Enabled'","1977-10-29 01:27:56.00","'Particular'","aggregate customized metrics","2007-02-17 07:29:48.00","'SAI'",
"269","269","'Enabled'","1985-09-23 09:07:33.00","'Business'","extend frictionless initiatives","2004-08-09 16:57:31.00","'POI'",
"270","270","'Disabled'","1979-02-04 05:41:22.00","'Business'","reintermediate sticky paradigms","1981-10-16 19:19:51.00","'POI'",
"271","271","'Enabled'","1982-05-30 22:40:46.00","'Business'","extend interactive solutions","2010-04-27 19:54:40.00","'EDP'",
"272","272","'Enabled'","1978-08-05 03:59:44.00","'Business'","monetize out-of-the-box partnerships","1980-09-14 19:45:44.00","'POI'",
"273","273","'Disabled'","2013-01-01 11:28:56.00","'Business'","facilitate bricks-and-clicks webservices","2017-07-11 16:06:17.00","'POI'",
"274","274","'Disabled'","1991-10-08 08:49:47.00","'Business'","grow clicks-and-mortar supply-chains","1998-12-17 09:39:02.00","'SAI'",
"275","275","'Enabled'","1972-01-12 10:53:03.00","'Business'","seize sexy e-services","1976-10-10 11:34:50.00","'POI'",
"276","276","'Disabled'","1992-05-16 05:31:22.00","'Business'","integrate seamless initiatives","1977-10-16 15:08:39.00","'EDP'",
"277","277","'Enabled'","2018-01-11 17:22:36.00","'Business'","aggregate frictionless models","1998-06-26 02:06:02.00","'POI'",
"278","278","'Disabled'","1982-05-20 14:47:36.00","'Particular'","enable mission-critical systems","2004-04-11 10:55:28.00","'EDP'",
"279","279","'Disabled'","2016-07-30 18:06:51.00","'Particular'","grow sticky e-tailers","2016-01-06 11:15:59.00","'POI'",
"280","280","'Disabled'","2006-09-01 07:13:28.00","'Particular'","deliver dot-com models","1999-03-17 20:44:23.00","'POI'",
"281","281","'Enabled'","1995-07-30 00:08:38.00","'Particular'","brand transparent infomediaries","1973-05-28 22:24:09.00","'EDP'",
"282","282","'Disabled'","1991-05-13 01:23:37.00","'Business'","exploit extensible channels","2021-12-24 02:26:20.00","'POI'",
"283","283","'Enabled'","1987-12-04 20:05:06.00","'Business'","implement wireless webservices","2009-10-11 14:43:51.00","'EDP'",
"284","284","'Enabled'","1995-04-01 02:03:48.00","'Business'","reintermediate cross-media eyeballs","2019-08-31 16:16:59.00","'POI'",
"285","285","'Enabled'","1997-07-30 01:56:41.00","'Business'","extend collaborative networks","1981-10-12 04:51:13.00","'POI'",
"286","286","'Enabled'","2005-11-12 22:04:11.00","'Business'","empower collaborative mindshare","2010-11-17 04:10:48.00","'EDP'",
"287","287","'Enabled'","1994-01-28 01:16:59.00","'Business'","generate interactive architectures","2016-07-25 08:55:57.00","'SAI'",
"288","288","'Disabled'","1971-12-10 17:05:01.00","'Business'","incentivize integrated communities","1994-10-16 18:27:16.00","'POI'",
"289","289","'Enabled'","1982-11-17 10:40:45.00","'Particular'","grow strategic web-readiness","2008-08-05 17:46:06.00","'POI'",
"290","290","'Disabled'","2007-07-22 04:29:15.00","'Business'","orchestrate magnetic users","1985-09-14 05:32:35.00","'EDP'",
"291","291","'Disabled'","1993-10-30 01:51:57.00","'Particular'","enhance synergistic relationships","2015-02-08 07:15:20.00","'EDP'",
"292","292","'Disabled'","2016-12-18 18:51:01.00","'Particular'","expedite seamless schemas","2002-08-17 12:58:02.00","'POI'",
"293","293","'Enabled'","1999-10-18 11:46:38.00","'Particular'","benchmark real-time web-readiness","1979-04-28 02:59:30.00","'SAI'",
"294","294","'Enabled'","2011-06-15 23:16:44.00","'Business'","maximize open-source supply-chains","2012-01-20 23:39:07.00","'SAI'",
"295","295","'Enabled'","2000-05-18 23:13:24.00","'Particular'","brand leading-edge channels","2002-03-08 06:10:50.00","'EDP'",
"296","296","'Disabled'","2010-10-11 02:05:53.00","'Particular'","expedite user-centric technologies","1992-04-16 23:10:05.00","'SAI'",
"297","297","'Enabled'","2008-09-18 14:47:02.00","'Particular'","scale real-time e-tailers","1987-03-23 05:12:11.00","'SAI'",
"298","298","'Disabled'","2005-03-23 12:54:15.00","'Particular'","extend dot-com bandwidth","2016-04-09 15:34:34.00","'EDP'",
"299","299","'Enabled'","1976-07-30 13:53:30.00","'Business'","incentivize 24/7 web-readiness","2000-05-31 09:57:33.00","'EDP'",
"300","300","'Disabled'","1989-07-09 07:58:01.00","'Particular'","orchestrate front-end infomediaries","1991-05-17 23:55:53.00","'POI'",
"301","301","'Enabled'","2013-10-28 21:08:13.00","'Business'","grow 24/7 partnerships","1989-01-06 14:57:11.00","'POI'",
"302","302","'Disabled'","1990-12-11 08:54:59.00","'Business'","scale value-added convergence","2020-02-28 08:05:53.00","'EDP'",
"303","303","'Enabled'","1987-02-23 07:47:48.00","'Particular'","syndicate open-source e-markets","1986-05-10 14:55:42.00","'EDP'",
"304","304","'Disabled'","1985-08-13 11:30:47.00","'Particular'","strategize world-class infomediaries","1979-03-23 21:58:09.00","'EDP'",
"305","305","'Enabled'","1988-06-19 00:00:20.00","'Particular'","grow one-to-one bandwidth","1998-03-01 15:04:35.00","'SAI'",
"306","306","'Enabled'","1984-10-24 02:32:16.00","'Particular'","disintermediate collaborative functionalities","2006-02-22 02:00:20.00","'SAI'",
"307","307","'Disabled'","1996-08-08 17:47:14.00","'Particular'","redefine extensible functionalities","1998-07-02 05:32:35.00","'EDP'",
"308","308","'Enabled'","2001-01-04 04:58:26.00","'Particular'","e-enable frictionless e-services","1974-02-13 09:06:03.00","'POI'",
"309","309","'Disabled'","2003-11-29 15:20:00.00","'Business'","enhance ubiquitous supply-chains","2007-07-07 20:31:06.00","'SAI'",
"310","310","'Enabled'","1977-12-28 15:31:13.00","'Business'","aggregate real-time architectures","1996-11-29 03:02:35.00","'SAI'",
"311","311","'Enabled'","2011-07-02 09:22:53.00","'Particular'","reinvent interactive initiatives","1978-04-01 07:54:45.00","'EDP'",
"312","312","'Enabled'","1971-09-27 09:41:47.00","'Particular'","incubate end-to-end users","1983-08-11 03:46:14.00","'SAI'",
"313","313","'Disabled'","2015-01-22 14:10:28.00","'Business'","transition virtual communities","2010-02-08 17:26:18.00","'POI'",
"314","314","'Disabled'","2020-06-30 04:08:00.00","'Business'","implement extensible networks","2019-10-06 07:23:00.00","'SAI'",
"315","315","'Enabled'","1994-11-22 02:48:57.00","'Particular'","extend holistic initiatives","2007-09-16 10:22:44.00","'SAI'",
"316","316","'Enabled'","2001-11-17 18:18:27.00","'Particular'","visualize visionary convergence","2019-04-16 10:19:41.00","'POI'",
"317","317","'Enabled'","1993-02-18 22:26:04.00","'Particular'","disintermediate viral markets","1976-07-19 06:53:11.00","'POI'",
"318","318","'Disabled'","1973-02-02 08:06:43.00","'Particular'","brand viral supply-chains","1990-10-20 02:31:29.00","'POI'",
"319","319","'Enabled'","2011-04-19 06:40:51.00","'Business'","brand back-end eyeballs","1976-12-13 11:21:00.00","'POI'",
"320","320","'Enabled'","1984-04-08 04:21:06.00","'Business'","morph killer synergies","1990-12-02 00:56:17.00","'EDP'",
"321","321","'Disabled'","1999-07-28 18:12:51.00","'Business'","productize clicks-and-mortar architectures","1984-01-23 05:18:38.00","'SAI'",
"322","322","'Enabled'","1975-02-14 11:12:43.00","'Business'","repurpose interactive bandwidth","1976-03-06 11:15:20.00","'EDP'",
"323","323","'Enabled'","1994-12-06 00:56:32.00","'Particular'","facilitate end-to-end e-business","2013-07-03 14:08:08.00","'POI'",
"324","324","'Enabled'","2021-01-25 06:58:52.00","'Particular'","optimize frictionless synergies","2001-03-23 04:58:14.00","'EDP'",
"325","325","'Disabled'","2004-03-29 23:41:22.00","'Particular'","morph transparent e-services","2014-10-04 01:28:29.00","'POI'",
"326","326","'Enabled'","1984-02-07 01:59:12.00","'Particular'","productize 24/365 niches","2006-08-03 06:07:26.00","'POI'",
"327","327","'Enabled'","1979-10-30 12:42:18.00","'Business'","envisioneer visionary markets","1989-09-01 10:14:36.00","'POI'",
"328","328","'Disabled'","1982-01-25 15:53:11.00","'Business'","syndicate back-end convergence","2018-07-21 14:10:31.00","'POI'",
"329","329","'Enabled'","1988-03-26 05:46:13.00","'Business'","maximize real-time infomediaries","1987-04-10 12:32:13.00","'EDP'",
"330","330","'Enabled'","1971-03-26 19:41:36.00","'Particular'","evolve turn-key web-readiness","2015-11-13 07:32:19.00","'EDP'",
"331","331","'Disabled'","2014-01-21 02:51:09.00","'Business'","productize B2C applications","2004-06-30 14:57:58.00","'POI'",
"332","332","'Enabled'","2016-05-14 23:49:34.00","'Particular'","cultivate holistic platforms","2010-12-07 10:58:58.00","'POI'",
"333","333","'Enabled'","2000-06-04 05:22:00.00","'Business'","whiteboard virtual e-services","1998-12-25 13:43:09.00","'SAI'",
"334","334","'Disabled'","2012-01-04 15:21:13.00","'Particular'","enhance impactful e-services","1994-07-26 12:50:34.00","'EDP'",
"335","335","'Enabled'","1971-04-28 16:09:35.00","'Business'","aggregate next-generation infomediaries","1995-04-25 21:09:52.00","'EDP'",
"336","336","'Disabled'","1999-03-03 01:18:00.00","'Business'","drive turn-key architectures","2019-12-25 11:47:50.00","'EDP'",
"337","337","'Enabled'","2017-09-20 11:09:56.00","'Particular'","integrate clicks-and-mortar convergence","2019-02-25 21:16:32.00","'EDP'",
"338","338","'Disabled'","1992-07-08 17:42:15.00","'Business'","enhance viral niches","1970-08-15 08:40:10.00","'POI'",
"339","339","'Disabled'","2008-03-10 02:29:14.00","'Particular'","revolutionize cutting-edge metrics","1992-09-03 18:13:20.00","'EDP'",
"340","340","'Enabled'","1983-11-13 04:54:03.00","'Business'","evolve ubiquitous platforms","1989-06-10 09:56:20.00","'SAI'",
"341","341","'Enabled'","1988-11-23 00:59:32.00","'Business'","innovate revolutionary synergies","1980-08-05 04:40:03.00","'POI'",
"342","342","'Disabled'","1989-12-08 01:20:14.00","'Particular'","productize killer web-readiness","1988-07-06 04:33:06.00","'EDP'",
"343","343","'Enabled'","1993-10-21 15:20:06.00","'Business'","revolutionize out-of-the-box initiatives","1986-03-25 23:23:29.00","'POI'",
"344","344","'Enabled'","1973-03-04 12:49:23.00","'Particular'","brand dynamic bandwidth","1988-08-08 19:24:02.00","'SAI'",
"345","345","'Disabled'","1980-11-05 19:21:39.00","'Business'","mesh visionary eyeballs","2014-04-10 19:51:32.00","'SAI'",
