"AccountId","DateTime","CreditDebitIndicator","Type","AmountId","CreditLineId",
"9819","1990-01-28 21:12:40.00","'Debit'","'Particular'","698","9819",
"9821","1985-08-16 09:49:16.00","'Credit'","'Business'","437","9821",
"9831","1970-07-18 10:09:42.00","'Credit'","'Particular'","5828","9831",
"9849","1974-09-02 23:17:28.00","'Debit'","'Particular'","2854","9849",
"9858","2003-12-01 00:24:31.00","'Debit'","'Business'","3485","9858",
"9863","1982-12-07 09:20:09.00","'Credit'","'Particular'","330","9863",
"9879","2019-12-30 12:27:39.00","'Debit'","'Particular'","3998","9879",
"9886","1980-08-29 20:58:21.00","'Debit'","'Particular'","2561","9886",
"9888","2013-09-26 10:11:14.00","'Debit'","'Particular'","2827","9888",
"9894","2018-08-11 17:20:08.00","'Credit'","'Particular'","710","9894",
"9897","1982-05-19 14:29:37.00","'Debit'","'Particular'","753","9897",
"9901","2015-07-23 03:11:52.00","'Debit'","'Particular'","7497","9901",
"9905","1998-07-16 17:19:06.00","'Credit'","'Business'","2198","9905",
"9911","2016-12-24 06:55:47.00","'Debit'","'Particular'","5793","9911",
"9916","2008-11-24 22:50:55.00","'Debit'","'Particular'","468","9916",
"9932","1998-12-07 23:58:53.00","'Debit'","'Business'","2169","9932",
"9942","2001-04-14 01:21:35.00","'Debit'","'Particular'","8013","9942",
"9947","2001-12-05 15:23:19.00","'Credit'","'Business'","173","9947",
"9949","2004-09-05 18:54:58.00","'Credit'","'Business'","7789","9949",
"9954","1980-08-07 00:05:17.00","'Credit'","'Business'","1154","9954",
"9968","1982-03-27 06:55:33.00","'Debit'","'Particular'","9074","9968",
"9980","1984-11-08 18:05:26.00","'Credit'","'Business'","404","9980",
"9989","1975-05-31 17:52:17.00","'Debit'","'Business'","190","9989",
"9990","2001-08-16 06:49:41.00","'Debit'","'Particular'","6904","9990",
"9993","1974-02-21 03:26:27.00","'Debit'","'Particular'","3859","9993",
